ts_utc,poll,ref_head,blxr_head,head_lag,from_block,to_block,range,near_head_dist,blxr_status,blxr_ms,blxr_bytes,blxr_nlogs,blxr_nbets,parity,parity_ms,parity_ok,parity_diff_n
2026-06-09T13:47:09Z,4143,103233735,103233736,1,103233715,103233732,18,20,ok,27.2,671,1,1,,,,
2026-06-09T13:47:18Z,4144,103233753,103233754,1,103233733,103233750,18,20,ok,24.1,37,0,0,ok,660.7,True,0
2026-06-09T13:47:25Z,4145,103233771,103233771,0,103233751,103233768,18,20,ok,15.6,671,1,1,,,,
2026-06-09T13:47:33Z,4146,103233789,103233789,0,103233769,103233786,18,20,ok,24.2,1308,2,2,,,,
2026-06-09T13:47:41Z,4147,103233806,103233807,1,103233787,103233803,17,19,ok,44.0,1307,2,2,,,,
2026-06-09T13:47:49Z,4148,103233824,103233824,0,103233804,103233821,18,20,ok,15.9,5122,8,8,,,,
2026-06-09T13:47:57Z,4149,103233842,103233842,0,103233822,103233839,18,20,ok,11.8,10197,16,16,,,,
2026-06-09T13:48:05Z,4150,103233860,103233860,0,103233840,103233857,18,20,ok,11.9,37,0,0,,,,
2026-06-09T13:48:13Z,4151,103233876,103233878,2,103233858,103233873,16,18,ok,13.2,37,0,0,,,,
2026-06-09T13:48:22Z,4152,103233895,103233895,0,103233874,103233892,19,21,ok,57.8,671,1,1,ok,602.0,True,0
2026-06-09T13:48:29Z,4153,103233913,103233913,0,103233893,103233910,18,20,ok,30.5,671,1,1,,,,
2026-06-09T13:48:37Z,4154,103233931,103233931,0,103233911,103233928,18,20,ok,28.1,37,0,0,,,,
2026-06-09T13:48:45Z,4155,103233948,103233949,1,103233929,103233945,17,19,ok,13.1,37,0,0,,,,
2026-06-09T13:48:53Z,4156,103233966,103233967,1,103233946,103233963,18,20,ok,22.1,37,0,0,,,,
2026-06-09T13:49:01Z,4157,103233984,103233984,0,103233964,103233981,18,20,ok,26.6,37,0,0,,,,
2026-06-09T13:49:09Z,4158,103234001,103234002,1,103233982,103233998,17,19,ok,11.5,672,1,1,,,,
2026-06-09T13:49:17Z,4159,103234019,103234020,1,103233999,103234016,18,20,ok,33.2,37,0,0,,,,
2026-06-09T13:49:26Z,4160,103234037,103234038,1,103234017,103234034,18,20,ok,12.3,671,1,1,ok,670.4,True,0
2026-06-09T13:49:33Z,4161,103234055,103234055,0,103234035,103234052,18,20,ok,14.4,37,0,0,,,,
2026-06-09T13:49:41Z,4162,103234073,103234073,0,103234053,103234070,18,20,ok,14.1,37,0,0,,,,
2026-06-09T13:49:49Z,4163,103234090,103234091,1,103234071,103234087,17,19,ok,11.0,37,0,0,,,,
2026-06-09T13:49:57Z,4164,103234108,103234109,1,103234088,103234105,18,20,ok,59.3,37,0,0,,,,
2026-06-09T13:50:05Z,4165,103234126,103234127,1,103234106,103234123,18,20,ok,47.9,37,0,0,,,,
2026-06-09T13:50:13Z,4166,103234144,103234144,0,103234124,103234141,18,20,ok,13.8,37,0,0,,,,
2026-06-09T13:50:21Z,4167,103234161,103234162,1,103234142,103234158,17,19,ok,11.2,37,0,0,,,,
2026-06-09T13:50:30Z,4168,103234179,103234180,1,103234159,103234176,18,20,ok,9.0,37,0,0,ok,607.8,True,0
2026-06-09T13:50:37Z,4169,103234197,103234197,0,103234177,103234194,18,20,ok,11.7,37,0,0,,,,
2026-06-09T13:50:45Z,4170,103234215,103234215,0,103234195,103234212,18,20,ok,12.9,672,1,1,,,,
2026-06-09T13:50:53Z,4171,103234232,103234233,1,103234213,103234229,17,19,ok,11.9,37,0,0,,,,
2026-06-09T13:51:01Z,4172,103234250,103234251,1,103234230,103234247,18,20,ok,96.2,1307,2,2,,,,
2026-06-09T13:51:09Z,4173,103234268,103234268,0,103234248,103234265,18,20,ok,33.6,37,0,0,,,,
2026-06-09T13:51:17Z,4174,103234286,103234286,0,103234266,103234283,18,20,ok,23.9,37,0,0,,,,
2026-06-09T13:51:25Z,4175,103234304,103234304,0,103234284,103234301,18,20,ok,18.9,37,0,0,,,,
2026-06-09T13:51:34Z,4176,103234321,103234322,1,103234302,103234318,17,19,ok,46.0,37,0,0,ok,670.4,True,0
2026-06-09T13:51:41Z,4177,103234339,103234340,1,103234319,103234336,18,20,ok,32.2,37,0,0,,,,
2026-06-09T13:51:49Z,4178,103234357,103234357,0,103234337,103234354,18,20,ok,11.4,671,1,1,,,,
2026-06-09T13:51:57Z,4179,103234374,103234375,1,103234355,103234371,17,19,ok,32.0,37,0,0,,,,
2026-06-09T13:52:05Z,4180,103234392,103234393,1,103234372,103234389,18,20,ok,17.3,37,0,0,,,,
2026-06-09T13:52:13Z,4181,103234410,103234410,0,103234390,103234407,18,20,ok,12.3,37,0,0,,,,
2026-06-09T13:52:21Z,4182,103234427,103234428,1,103234408,103234424,17,19,ok,19.4,671,1,1,,,,
2026-06-09T13:52:29Z,4183,103234445,103234446,1,103234425,103234442,18,20,ok,21.9,672,1,1,,,,
2026-06-09T13:52:38Z,4184,103234463,103234463,0,103234443,103234460,18,20,ok,26.6,672,1,1,ok,701.0,True,0
2026-06-09T13:52:45Z,4185,103234481,103234481,0,103234461,103234478,18,20,ok,15.2,670,1,1,,,,
2026-06-09T13:52:53Z,4186,103234498,103234499,1,103234479,103234495,17,19,ok,19.1,3848,6,6,,,,
2026-06-09T13:53:02Z,4187,103234516,103234517,1,103234496,103234513,18,20,ok,53.5,3214,5,5,,,,
2026-06-09T13:53:09Z,4188,103234533,103234533,0,103234514,103234530,17,19,ok,15.9,12742,20,20,,,,
2026-06-09T13:53:17Z,4189,103234550,103234551,1,103234531,103234547,17,19,ok,26.1,37,0,0,,,,
2026-06-09T13:53:25Z,4190,103234568,103234569,1,103234548,103234565,18,20,ok,9.7,37,0,0,,,,
2026-06-09T13:53:34Z,4191,103234586,103234587,1,103234566,103234583,18,20,ok,36.1,37,0,0,,,,
2026-06-09T13:53:42Z,4192,103234604,103234604,0,103234584,103234601,18,20,ok,19.2,37,0,0,ok,549.1,True,0
2026-06-09T13:53:49Z,4193,103234622,103234622,0,103234602,103234619,18,20,ok,38.9,37,0,0,,,,
2026-06-09T13:53:57Z,4194,103234639,103234640,1,103234620,103234636,17,19,ok,11.7,37,0,0,,,,
2026-06-09T13:54:05Z,4195,103234657,103234658,1,103234637,103234654,18,20,ok,17.0,37,0,0,,,,
2026-06-09T13:54:13Z,4196,103234675,103234675,0,103234655,103234672,18,20,ok,11.0,37,0,0,,,,
2026-06-09T13:54:21Z,4197,103234693,103234693,0,103234673,103234690,18,20,ok,12.0,37,0,0,,,,
2026-06-09T13:54:29Z,4198,103234710,103234711,1,103234691,103234707,17,19,ok,26.9,1307,2,2,,,,
2026-06-09T13:54:37Z,4199,103234728,103234729,1,103234708,103234725,18,20,ok,10.2,37,0,0,,,,
2026-06-09T13:54:46Z,4200,103234746,103234746,0,103234726,103234743,18,20,ok,21.7,37,0,0,ok,561.9,True,0
2026-06-09T13:54:53Z,4201,103234763,103234764,1,103234744,103234760,17,19,ok,23.4,37,0,0,,,,
2026-06-09T13:55:01Z,4202,103234781,103234782,1,103234761,103234778,18,20,ok,44.4,37,0,0,,,,
2026-06-09T13:55:09Z,4203,103234799,103234799,0,103234779,103234796,18,20,ok,69.1,37,0,0,,,,
2026-06-09T13:55:17Z,4204,103234817,103234817,0,103234797,103234814,18,20,ok,27.8,37,0,0,,,,
2026-06-09T13:55:25Z,4205,103234834,103234835,1,103234815,103234831,17,19,ok,10.6,37,0,0,,,,
2026-06-09T13:55:33Z,4206,103234852,103234853,1,103234832,103234849,18,20,ok,27.8,671,1,1,,,,
2026-06-09T13:55:41Z,4207,103234870,103234870,0,103234850,103234867,18,20,ok,18.1,1308,2,2,,,,
2026-06-09T13:55:50Z,4208,103234888,103234888,0,103234868,103234885,18,20,ok,33.2,37,0,0,ok,718.5,True,0
2026-06-09T13:55:57Z,4209,103234906,103234906,0,103234886,103234903,18,20,ok,22.4,37,0,0,,,,
2026-06-09T13:56:05Z,4210,103234923,103234924,1,103234904,103234920,17,19,ok,30.8,37,0,0,,,,
2026-06-09T13:56:13Z,4211,103234941,103234941,0,103234921,103234938,18,20,ok,106.9,671,1,1,,,,
2026-06-09T13:56:21Z,4212,103234959,103234959,0,103234939,103234956,18,20,ok,14.1,37,0,0,,,,
2026-06-09T13:56:29Z,4213,103234976,103234977,1,103234957,103234973,17,19,ok,10.2,37,0,0,,,,
2026-06-09T13:56:37Z,4214,103234993,103234995,2,103234974,103234990,17,19,ok,15.5,37,0,0,,,,
2026-06-09T13:56:45Z,4215,103235012,103235012,0,103234991,103235009,19,21,ok,12.0,671,1,1,,,,
2026-06-09T13:56:54Z,4216,103235030,103235030,0,103235010,103235027,18,20,ok,10.5,671,1,1,ok,576.9,True,0
2026-06-09T13:57:01Z,4217,103235047,103235048,1,103235028,103235044,17,19,ok,80.2,670,1,1,,,,
2026-06-09T13:57:09Z,4218,103235065,103235066,1,103235045,103235062,18,20,ok,67.7,671,1,1,,,,
2026-06-09T13:57:17Z,4219,103235083,103235083,0,103235063,103235080,18,20,ok,18.3,671,1,1,,,,
2026-06-09T13:57:25Z,4220,103235101,103235101,0,103235081,103235098,18,20,ok,12.5,37,0,0,,,,
2026-06-09T13:57:33Z,4221,103235118,103235119,1,103235099,103235115,17,19,ok,80.7,672,1,1,,,,
2026-06-09T13:57:41Z,4222,103235136,103235136,0,103235116,103235133,18,20,ok,12.6,1941,3,3,,,,
2026-06-09T13:57:49Z,4223,103235154,103235154,0,103235134,103235151,18,20,ok,8.9,1306,2,2,,,,
2026-06-09T13:57:58Z,4224,103235172,103235172,0,103235152,103235169,18,20,ok,18.6,3850,6,6,ok,636.9,True,0
2026-06-09T13:58:05Z,4225,103235188,103235190,2,103235170,103235185,16,18,ok,29.1,1307,2,2,,,,
2026-06-09T13:58:13Z,4226,103235207,103235208,1,103235186,103235204,19,21,ok,26.9,9562,15,15,,,,
2026-06-09T13:58:21Z,4227,103235225,103235225,0,103235205,103235222,18,20,ok,13.4,37,0,0,,,,
2026-06-09T13:58:29Z,4228,103235243,103235243,0,103235223,103235240,18,20,ok,20.5,37,0,0,,,,
2026-06-09T13:58:37Z,4229,103235260,103235261,1,103235241,103235257,17,19,ok,10.9,37,0,0,,,,
2026-06-09T13:58:45Z,4230,103235278,103235279,1,103235258,103235275,18,20,ok,75.5,37,0,0,,,,
2026-06-09T13:58:53Z,4231,103235296,103235296,0,103235276,103235293,18,20,ok,20.0,37,0,0,,,,
2026-06-09T13:59:02Z,4232,103235314,103235314,0,103235294,103235311,18,20,ok,26.9,672,1,1,ok,597.9,True,0
2026-06-09T13:59:09Z,4233,103235331,103235332,1,103235312,103235328,17,19,ok,10.7,37,0,0,,,,
2026-06-09T13:59:17Z,4234,103235349,103235349,0,103235329,103235346,18,20,ok,17.3,672,1,1,,,,
2026-06-09T13:59:25Z,4235,103235367,103235367,0,103235347,103235364,18,20,ok,11.2,37,0,0,,,,
2026-06-09T13:59:33Z,4236,103235385,103235385,0,103235365,103235382,18,20,ok,10.3,671,1,1,,,,
2026-06-09T13:59:41Z,4237,103235402,103235403,1,103235383,103235399,17,19,ok,12.1,37,0,0,,,,
2026-06-09T13:59:49Z,4238,103235420,103235420,0,103235400,103235417,18,20,ok,12.6,37,0,0,,,,
2026-06-09T13:59:57Z,4239,103235438,103235438,0,103235418,103235435,18,20,ok,28.5,37,0,0,,,,
2026-06-09T14:00:06Z,4240,103235455,103235456,1,103235436,103235452,17,19,ok,17.8,37,0,0,ok,628.8,True,0
2026-06-09T14:00:13Z,4241,103235473,103235474,1,103235453,103235470,18,20,ok,20.6,37,0,0,,,,
2026-06-09T14:00:21Z,4242,103235491,103235491,0,103235471,103235488,18,20,ok,16.9,672,1,1,,,,
2026-06-09T14:00:29Z,4243,103235509,103235509,0,103235489,103235506,18,20,ok,12.2,37,0,0,,,,
2026-06-09T14:00:37Z,4244,103235526,103235527,1,103235507,103235523,17,19,ok,14.9,672,1,1,,,,
2026-06-09T14:00:45Z,4245,103235544,103235544,0,103235524,103235541,18,20,ok,11.4,37,0,0,,,,
2026-06-09T14:00:53Z,4246,103235561,103235562,1,103235542,103235558,17,19,ok,18.9,672,1,1,,,,
2026-06-09T14:01:01Z,4247,103235579,103235580,1,103235559,103235576,18,20,ok,91.6,37,0,0,,,,
2026-06-09T14:01:10Z,4248,103235597,103235598,1,103235577,103235594,18,20,ok,35.6,671,1,1,ok,653.1,True,0
2026-06-09T14:01:17Z,4249,103235615,103235615,0,103235595,103235612,18,20,ok,19.1,671,1,1,,,,
2026-06-09T14:01:25Z,4250,103235633,103235633,0,103235613,103235630,18,20,ok,14.5,37,0,0,,,,
2026-06-09T14:01:33Z,4251,103235651,103235651,0,103235631,103235648,18,20,ok,40.9,671,1,1,,,,
2026-06-09T14:01:41Z,4252,103235668,103235668,0,103235649,103235665,17,19,ok,12.8,37,0,0,,,,
2026-06-09T14:01:49Z,4253,103235686,103235686,0,103235666,103235683,18,20,ok,10.7,37,0,0,,,,
2026-06-09T14:01:57Z,4254,103235703,103235704,1,103235684,103235700,17,19,ok,13.2,671,1,1,,,,
2026-06-09T14:02:05Z,4255,103235721,103235722,1,103235701,103235718,18,20,ok,28.4,37,0,0,,,,
2026-06-09T14:02:14Z,4256,103235739,103235739,0,103235719,103235736,18,20,ok,13.0,37,0,0,ok,654.9,True,0
2026-06-09T14:02:21Z,4257,103235756,103235757,1,103235737,103235753,17,19,ok,13.1,37,0,0,,,,
2026-06-09T14:02:29Z,4258,103235774,103235775,1,103235754,103235771,18,20,ok,18.5,670,1,1,,,,
2026-06-09T14:02:37Z,4259,103235792,103235793,1,103235772,103235789,18,20,ok,11.7,671,1,1,,,,
2026-06-09T14:02:45Z,4260,103235810,103235811,1,103235790,103235807,18,20,ok,27.5,672,1,1,,,,
2026-06-09T14:02:53Z,4261,103235828,103235828,0,103235808,103235825,18,20,ok,80.5,1304,2,2,,,,
2026-06-09T14:03:02Z,4262,103235844,103235846,2,103235826,103235841,16,18,ok,198.9,1307,2,2,,,,
2026-06-09T14:03:09Z,4263,103235862,103235864,2,103235842,103235859,18,20,ok,43.8,3214,5,5,,,,
2026-06-09T14:03:18Z,4264,103235881,103235881,0,103235860,103235878,19,21,ok,19.4,11472,18,18,ok,548.6,True,0
2026-06-09T14:03:25Z,4265,103235899,103235899,0,103235879,103235896,18,20,ok,13.4,37,0,0,,,,
2026-06-09T14:03:33Z,4266,103235916,103235917,1,103235897,103235913,17,19,ok,37.7,37,0,0,,,,
2026-06-09T14:03:41Z,4267,103235934,103235934,0,103235914,103235931,18,20,ok,13.6,37,0,0,,,,
2026-06-09T14:03:49Z,4268,103235952,103235952,0,103235932,103235949,18,20,ok,99.4,37,0,0,,,,
2026-06-09T14:03:57Z,4269,103235970,103235970,0,103235950,103235967,18,20,ok,51.3,672,1,1,,,,
2026-06-09T14:04:05Z,4270,103235987,103235988,1,103235968,103235984,17,19,ok,22.5,37,0,0,,,,
2026-06-09T14:04:13Z,4271,103236005,103236005,0,103235985,103236002,18,20,ok,47.8,1307,2,2,,,,
2026-06-09T14:04:22Z,4272,103236023,103236023,0,103236003,103236020,18,20,ok,35.4,37,0,0,ok,595.1,True,0
2026-06-09T14:04:29Z,4273,103236040,103236041,1,103236021,103236037,17,19,ok,19.6,37,0,0,,,,
2026-06-09T14:04:37Z,4274,103236058,103236059,1,103236038,103236055,18,20,ok,47.1,37,0,0,,,,
2026-06-09T14:04:45Z,4275,103236076,103236076,0,103236056,103236073,18,20,ok,15.9,671,1,1,,,,
2026-06-09T14:04:53Z,4276,103236094,103236094,0,103236074,103236091,18,20,ok,13.8,37,0,0,,,,
2026-06-09T14:05:01Z,4277,103236112,103236112,0,103236092,103236109,18,20,ok,41.2,37,0,0,,,,
2026-06-09T14:05:09Z,4278,103236129,103236130,1,103236110,103236126,17,19,ok,59.8,672,1,1,,,,
2026-06-09T14:05:17Z,4279,103236147,103236148,1,103236127,103236144,18,20,ok,34.0,37,0,0,,,,
2026-06-09T14:05:26Z,4280,103236165,103236165,0,103236145,103236162,18,20,ok,26.0,672,1,1,ok,695.8,True,0
2026-06-09T14:05:33Z,4281,103236182,103236183,1,103236163,103236179,17,19,ok,21.3,37,0,0,,,,
2026-06-09T14:05:41Z,4282,103236200,103236201,1,103236180,103236197,18,20,ok,12.7,37,0,0,,,,
2026-06-09T14:05:49Z,4283,103236218,103236218,0,103236198,103236215,18,20,ok,14.0,37,0,0,,,,
2026-06-09T14:05:57Z,4284,103236236,103236236,0,103236216,103236233,18,20,ok,10.1,37,0,0,,,,
2026-06-09T14:06:05Z,4285,103236253,103236254,1,103236234,103236250,17,19,ok,12.0,671,1,1,,,,
2026-06-09T14:06:13Z,4286,103236271,103236272,1,103236251,103236268,18,20,ok,28.0,671,1,1,,,,
2026-06-09T14:06:21Z,4287,103236289,103236289,0,103236269,103236286,18,20,ok,35.9,37,0,0,,,,
2026-06-09T14:06:30Z,4288,103236307,103236307,0,103236287,103236304,18,20,ok,23.9,37,0,0,ok,666.2,True,0
2026-06-09T14:06:37Z,4289,103236325,103236325,0,103236305,103236322,18,20,ok,19.8,672,1,1,,,,
2026-06-09T14:06:45Z,4290,103236342,103236343,1,103236323,103236339,17,19,ok,19.6,37,0,0,,,,
2026-06-09T14:06:53Z,4291,103236360,103236360,0,103236340,103236357,18,20,ok,29.4,672,1,1,,,,
2026-06-09T14:07:01Z,4292,103236378,103236378,0,103236358,103236375,18,20,ok,103.0,671,1,1,,,,
2026-06-09T14:07:09Z,4293,103236395,103236396,1,103236376,103236392,17,19,ok,15.7,37,0,0,,,,
2026-06-09T14:07:17Z,4294,103236413,103236414,1,103236393,103236410,18,20,ok,27.5,37,0,0,,,,
2026-06-09T14:07:25Z,4295,103236431,103236431,0,103236411,103236428,18,20,ok,15.7,1307,2,2,,,,
2026-06-09T14:07:34Z,4296,103236449,103236449,0,103236429,103236446,18,20,ok,12.9,1306,2,2,ok,605.2,True,0
2026-06-09T14:07:41Z,4297,103236466,103236467,1,103236447,103236463,17,19,ok,16.1,1306,2,2,,,,
2026-06-09T14:07:49Z,4298,103236484,103236484,0,103236464,103236481,18,20,ok,23.4,2577,4,4,,,,
2026-06-09T14:07:57Z,4299,103236502,103236502,0,103236482,103236499,18,20,ok,15.6,1307,2,2,,,,
2026-06-09T14:08:05Z,4300,103236519,103236520,1,103236500,103236516,17,19,ok,31.5,1941,3,3,,,,
2026-06-09T14:08:13Z,4301,103236537,103236538,1,103236517,103236534,18,20,ok,92.8,4487,7,7,,,,
2026-06-09T14:08:21Z,4302,103236555,103236555,0,103236535,103236552,18,20,ok,48.8,20366,32,32,,,,
2026-06-09T14:08:29Z,4303,103236573,103236573,0,103236553,103236570,18,20,ok,12.6,37,0,0,,,,
2026-06-09T14:08:38Z,4304,103236590,103236591,1,103236571,103236587,17,19,ok,27.2,37,0,0,ok,584.3,True,0
2026-06-09T14:08:45Z,4305,103236608,103236608,0,103236588,103236605,18,20,ok,14.2,37,0,0,,,,
2026-06-09T14:08:53Z,4306,103236626,103236626,0,103236606,103236623,18,20,ok,15.6,37,0,0,,,,
2026-06-09T14:09:01Z,4307,103236643,103236644,1,103236624,103236640,17,19,ok,36.9,37,0,0,,,,
2026-06-09T14:09:09Z,4308,103236661,103236662,1,103236641,103236658,18,20,ok,44.7,37,0,0,,,,
2026-06-09T14:09:17Z,4309,103236679,103236679,0,103236659,103236676,18,20,ok,13.6,671,1,1,,,,
2026-06-09T14:09:25Z,4310,103236697,103236697,0,103236677,103236694,18,20,ok,30.0,671,1,1,,,,
2026-06-09T14:09:33Z,4311,103236715,103236715,0,103236695,103236712,18,20,ok,15.0,37,0,0,,,,
2026-06-09T14:09:42Z,4312,103236732,103236733,1,103236713,103236729,17,19,ok,14.5,37,0,0,ok,678.5,True,0
2026-06-09T14:09:49Z,4313,103236750,103236751,1,103236730,103236747,18,20,ok,11.8,37,0,0,,,,
2026-06-09T14:09:57Z,4314,103236768,103236768,0,103236748,103236765,18,20,ok,12.4,672,1,1,,,,
2026-06-09T14:10:05Z,4315,103236786,103236786,0,103236766,103236783,18,20,ok,34.9,671,1,1,,,,
2026-06-09T14:10:13Z,4316,103236803,103236804,1,103236784,103236800,17,19,ok,17.7,671,1,1,,,,
2026-06-09T14:10:21Z,4317,103236821,103236822,1,103236801,103236818,18,20,ok,68.5,37,0,0,,,,
2026-06-09T14:10:29Z,4318,103236839,103236839,0,103236819,103236836,18,20,ok,14.7,671,1,1,,,,
2026-06-09T14:10:37Z,4319,103236857,103236857,0,103236837,103236854,18,20,ok,26.5,37,0,0,,,,
2026-06-09T14:10:46Z,4320,103236874,103236875,1,103236855,103236871,17,19,ok,9.5,37,0,0,ok,617.9,True,0
2026-06-09T14:10:53Z,4321,103236892,103236892,0,103236872,103236889,18,20,ok,25.1,37,0,0,,,,
2026-06-09T14:11:01Z,4322,103236910,103236910,0,103236890,103236907,18,20,ok,20.4,37,0,0,,,,
2026-06-09T14:11:09Z,4323,103236927,103236928,1,103236908,103236924,17,19,ok,78.9,37,0,0,,,,
2026-06-09T14:11:17Z,4324,103236945,103236945,0,103236925,103236942,18,20,ok,23.1,672,1,1,,,,
2026-06-09T14:11:25Z,4325,103236963,103236963,0,103236943,103236960,18,20,ok,14.2,37,0,0,,,,
2026-06-09T14:11:33Z,4326,103236981,103236981,0,103236961,103236978,18,20,ok,46.7,672,1,1,,,,
2026-06-09T14:11:41Z,4327,103236998,103236999,1,103236979,103236995,17,19,ok,17.1,37,0,0,,,,
2026-06-09T14:11:50Z,4328,103237016,103237017,1,103236996,103237013,18,20,ok,13.8,37,0,0,ok,644.3,True,0
2026-06-09T14:11:57Z,4329,103237034,103237034,0,103237014,103237031,18,20,ok,19.9,37,0,0,,,,
2026-06-09T14:12:05Z,4330,103237052,103237052,0,103237032,103237049,18,20,ok,11.5,37,0,0,,,,
2026-06-09T14:12:13Z,4331,103237069,103237070,1,103237050,103237066,17,19,ok,15.2,1306,2,2,,,,
2026-06-09T14:12:21Z,4332,103237087,103237088,1,103237067,103237084,18,20,ok,11.3,37,0,0,,,,
2026-06-09T14:12:29Z,4333,103237105,103237105,0,103237085,103237102,18,20,ok,17.2,671,1,1,,,,
2026-06-09T14:12:37Z,4334,103237123,103237123,0,103237103,103237120,18,20,ok,20.0,1308,2,2,,,,
2026-06-09T14:12:45Z,4335,103237140,103237141,1,103237121,103237137,17,19,ok,15.3,672,1,1,,,,
2026-06-09T14:12:54Z,4336,103237158,103237159,1,103237138,103237155,18,20,ok,15.4,672,1,1,ok,567.6,True,0
2026-06-09T14:13:01Z,4337,103237176,103237176,0,103237156,103237173,18,20,ok,53.0,1307,2,2,,,,
2026-06-09T14:13:09Z,4338,103237194,103237194,0,103237174,103237191,18,20,ok,16.4,672,1,1,,,,
2026-06-09T14:13:17Z,4339,103237211,103237212,1,103237192,103237208,17,19,ok,34.0,4481,7,7,,,,
2026-06-09T14:13:25Z,4340,103237229,103237230,1,103237209,103237226,18,20,ok,16.2,3848,6,6,,,,
2026-06-09T14:13:33Z,4341,103237247,103237247,0,103237227,103237244,18,20,ok,19.1,12741,20,20,,,,
2026-06-09T14:13:41Z,4342,103237265,103237265,0,103237245,103237262,18,20,ok,12.4,37,0,0,,,,
2026-06-09T14:13:49Z,4343,103237282,103237283,1,103237263,103237279,17,19,ok,12.0,37,0,0,,,,
2026-06-09T14:13:58Z,4344,103237300,103237301,1,103237280,103237297,18,20,ok,12.4,37,0,0,ok,671.6,True,0
2026-06-09T14:14:05Z,4345,103237318,103237319,1,103237298,103237315,18,20,ok,30.1,37,0,0,,,,
2026-06-09T14:14:13Z,4346,103237336,103237336,0,103237316,103237333,18,20,ok,62.4,37,0,0,,,,
2026-06-09T14:14:21Z,4347,103237354,103237354,0,103237334,103237351,18,20,ok,94.0,672,1,1,,,,
2026-06-09T14:14:29Z,4348,103237371,103237372,1,103237352,103237368,17,19,ok,66.2,670,1,1,,,,
2026-06-09T14:14:37Z,4349,103237389,103237390,1,103237369,103237386,18,20,ok,40.0,37,0,0,,,,
2026-06-09T14:14:45Z,4350,103237407,103237407,0,103237387,103237404,18,20,ok,18.2,37,0,0,,,,
2026-06-09T14:14:53Z,4351,103237424,103237425,1,103237405,103237421,17,19,ok,11.2,37,0,0,,,,
2026-06-09T14:15:02Z,4352,103237442,103237443,1,103237422,103237439,18,20,ok,88.8,672,1,1,ok,628.0,True,0
2026-06-09T14:15:09Z,4353,103237460,103237460,0,103237440,103237457,18,20,ok,21.4,37,0,0,,,,
2026-06-09T14:15:17Z,4354,103237478,103237478,0,103237458,103237475,18,20,ok,20.0,672,1,1,,,,
2026-06-09T14:15:25Z,4355,103237496,103237496,0,103237476,103237493,18,20,ok,12.7,1306,2,2,,,,
2026-06-09T14:15:33Z,4356,103237513,103237514,1,103237494,103237510,17,19,ok,13.2,37,0,0,,,,
2026-06-09T14:15:41Z,4357,103237531,103237532,1,103237511,103237528,18,20,ok,12.9,37,0,0,,,,
2026-06-09T14:15:49Z,4358,103237549,103237549,0,103237529,103237546,18,20,ok,12.2,37,0,0,,,,
2026-06-09T14:15:57Z,4359,103237566,103237567,1,103237547,103237563,17,19,ok,12.0,37,0,0,,,,
2026-06-09T14:16:06Z,4360,103237584,103237585,1,103237564,103237581,18,20,ok,11.7,37,0,0,ok,706.5,True,0
2026-06-09T14:16:13Z,4361,103237602,103237602,0,103237582,103237599,18,20,ok,13.2,37,0,0,,,,
2026-06-09T14:16:21Z,4362,103237620,103237620,0,103237600,103237617,18,20,ok,15.3,37,0,0,,,,
2026-06-09T14:16:29Z,4363,103237638,103237638,0,103237618,103237635,18,20,ok,16.3,1943,3,3,,,,
2026-06-09T14:16:37Z,4364,103237655,103237656,1,103237636,103237652,17,19,ok,11.0,37,0,0,,,,
2026-06-09T14:16:45Z,4365,103237673,103237674,1,103237653,103237670,18,20,ok,10.6,37,0,0,,,,
2026-06-09T14:16:53Z,4366,103237691,103237692,1,103237671,103237688,18,20,ok,24.6,37,0,0,,,,
2026-06-09T14:17:01Z,4367,103237709,103237709,0,103237689,103237706,18,20,ok,56.6,37,0,0,,,,
2026-06-09T14:17:10Z,4368,103237727,103237727,0,103237707,103237724,18,20,ok,11.9,37,0,0,ok,701.1,True,0
2026-06-09T14:17:17Z,4369,103237744,103237745,1,103237725,103237741,17,19,ok,10.7,37,0,0,,,,
2026-06-09T14:17:25Z,4370,103237762,103237763,1,103237742,103237759,18,20,ok,12.0,37,0,0,,,,
2026-06-09T14:17:33Z,4371,103237780,103237780,0,103237760,103237777,18,20,ok,43.1,671,1,1,,,,
2026-06-09T14:17:41Z,4372,103237798,103237798,0,103237778,103237795,18,20,ok,24.5,671,1,1,,,,
2026-06-09T14:17:49Z,4373,103237815,103237816,1,103237796,103237812,17,19,ok,12.2,671,1,1,,,,
2026-06-09T14:17:57Z,4374,103237833,103237834,1,103237813,103237830,18,20,ok,12.4,1308,2,2,,,,
2026-06-09T14:18:05Z,4375,103237850,103237850,0,103237831,103237847,17,19,ok,16.8,3214,5,5,,,,
2026-06-09T14:18:14Z,4376,103237869,103237869,0,103237848,103237866,19,21,ok,13.4,1941,3,3,ok,772.4,True,0
2026-06-09T14:18:21Z,4377,103237886,103237887,1,103237867,103237883,17,19,ok,13.6,5122,8,8,,,,
2026-06-09T14:18:29Z,4378,103237904,103237905,1,103237884,103237901,18,20,ok,21.6,5754,9,9,,,,
2026-06-09T14:18:37Z,4379,103237922,103237922,0,103237902,103237919,18,20,ok,32.9,20368,32,32,,,,
2026-06-09T14:18:45Z,4380,103237940,103237940,0,103237920,103237937,18,20,ok,12.6,37,0,0,,,,
2026-06-09T14:18:53Z,4381,103237957,103237958,1,103237938,103237954,17,19,ok,23.7,37,0,0,,,,
